Wine ID,Red/White,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Latitude,Longitude,,,,,,,
6190,White,6.4,0.33,0.3,7.2,0.041,42,168,0.99331,3.22,0.49,11.1,6,41.16121437,-7.645680841,,,,,,,
6191,White,7,0.33,0.78,9.9,0.042,21,251,0.99435,3.01,0.55,11,6,41.16121437,-7.645680841,,,,,,,
6192,White,6.7,0.45,0.3,5.3,0.036,27,165,0.99122,3.12,0.46,12.2,6,41.16121437,-7.645680841,,,,,,,
6193,White,6.5,0.36,0.31,13.55,0.053,20,113,0.99544,3.2,0.56,11,6,41.16121437,-7.645680841,,,,,,,
6194,White,5.8,0.42,0.3,2.2,0.035,26,129,0.989,3.32,0.47,12.9,6,41.16121437,-7.645680841,,,,,,,
6195,White,7.1,0.39,0.3,9.9,0.037,29,124,0.99414,3.07,0.42,10.9,6,41.16121437,-7.645680841,,,,,,,
6196,White,6.7,0.53,0.29,4.3,0.069,20,114,0.99014,3.22,0.59,13.4,6,41.16121437,-7.645680841,,,,,,,
6197,White,6.7,0.66,0,13,0.033,32,75,0.99551,3.15,0.5,10.7,6,41.16121437,-7.645680841,,,,,,,
6198,White,6.5,0.36,0.31,13.55,0.053,20,113,0.99544,3.2,0.56,11,6,41.16121437,-7.645680841,,,,,,,
6199,White,6.5,0.16,0.33,1,0.027,23,75,0.9908,3.3,0.39,11.4,7,41.16121437,-7.645680841,,,,,,,
6200,White,8.3,0.22,0.34,1.1,0.043,20,116,0.9927,3,0.47,10.2,6,41.16121437,-7.645680841,,,,,,,
6201,White,6.9,0.23,0.35,6.9,0.03,45,116,0.99244,2.8,0.54,11,6,41.16121437,-7.645680841,,,,,,,
6202,White,6.4,0.17,0.34,13.4,0.044,45,139,0.99752,3.06,0.43,9.1,6,41.16121437,-7.645680841,,,,,,,
6203,White,5,0.33,0.18,4.6,0.032,40,124,0.99114,3.18,0.4,11,6,41.16121437,-7.645680841,,,,,,,
6204,White,6.8,0.38,0.29,9.9,0.037,40,146,0.99326,3.11,0.37,11.5,6,41.16121437,-7.645680841,,,,,,,
6205,White,6.5,0.29,0.32,3,0.036,38,93,0.9906,3.16,0.59,12,6,41.16121437,-7.645680841,,,,,,,
6206,White,6.9,0.29,0.32,5.8,0.04,16,112,0.993,3.04,0.58,11.2,5,41.16121437,-7.645680841,,,,,,,
6207,White,6.6,0.28,0.3,12.9,0.033,31,177,0.99479,3.12,0.39,11.2,6,41.16121437,-7.645680841,,,,,,,
6208,White,6.2,0.36,0.27,3.2,0.032,13,73,0.98942,2.9,0.69,12.6,7,41.16121437,-7.645680841,,,,,,,
6209,White,6,0.615,0.04,0.8,0.032,8,50,0.99036,3.14,0.4,11,4,41.16121437,-7.645680841,,,,,,,
6210,White,5.9,0.44,0.36,2.5,0.03,12,73,0.99201,3.22,0.48,10.8,6,41.16121437,-7.645680841,,,,,,,
6211,White,5.9,0.42,0.36,2.4,0.034,19,77,0.99184,3.25,0.48,10.9,5,41.16121437,-7.645680841,,,,,,,
6212,White,5.8,0.34,0.21,7.2,0.041,48,146,0.99441,3.16,0.49,9.8,5,41.16121437,-7.645680841,,,,,,,
6213,White,5.8,0.27,0.2,7.3,0.04,42,145,0.99442,3.15,0.48,9.8,5,41.16121437,-7.645680841,,,,,,,
6214,White,7.1,0.33,0.18,6.3,0.094,27,166,0.99474,2.9,0.49,9.5,5,41.16121437,-7.645680841,,,,,,,
6215,White,6.1,0.44,0.28,4.25,0.032,43,132,0.9916,3.26,0.47,11.26666667,7,41.16121437,-7.645680841,,,,,,,
6216,White,7.3,0.28,0.37,1.2,0.039,26,99,0.99198,3.01,0.62,10.8,5,41.16121437,-7.645680841,,,,,,,
6217,White,5.2,0.5,0.18,2,0.036,23,129,0.98949,3.36,0.77,13.4,7,41.16121437,-7.645680841,,,,,,,
6218,White,6.1,0.44,0.28,4.25,0.032,43,132,0.9916,3.26,0.47,11.3,7,41.16121437,-7.645680841,,,,,,,
6219,White,6.4,0.62,0.12,4.7,0.06,33,196,0.99556,3.22,0.48,8.9,5,41.16121437,-7.645680841,,,,,,,
6220,White,6.4,0.38,0.19,4.5,0.038,36,119,0.99151,3.07,0.42,11.2,6,41.16121437,-7.645680841,,,,,,,
6221,White,7.5,0.305,0.38,1.4,0.047,30,95,0.99158,3.22,0.52,11.5,7,41.16121437,-7.645680841,,,,,,,
6222,White,6.5,0.5,0.22,4.1,0.036,35,131,0.9902,3.26,0.55,13,7,41.16121437,-7.645680841,,,,,,,
6223,White,6.6,0.4,0.3,5.3,0.038,20,125,0.99204,3.36,0.73,12.6,6,41.16121437,-7.645680841,,,,,,,
6224,White,6.4,0.4,0.25,4.2,0.032,15,91,0.98988,3.26,0.52,13.1,6,41.16121437,-7.645680841,,,,,,,
6225,White,8.3,0.49,0.23,6.65,0.034,6,158,0.99344,3.05,0.48,11.2,5,41.16121437,-7.645680841,,,,,,,
6226,White,6.3,0.3,0.91,8.2,0.034,50,199,0.99394,3.39,0.49,11.7,6,41.16121437,-7.645680841,,,,,,,
6227,White,6.1,0.19,0.37,2.6,0.041,24,99,0.99153,3.18,0.5,10.9,6,41.16121437,-7.645680841,,,,,,,
6228,White,6.1,0.19,0.37,2.6,0.041,24,99,0.99153,3.18,0.5,10.9,6,41.16121437,-7.645680841,,,,,,,
6229,White,5.6,0.24,0.34,2,0.041,14,73,0.98981,3.04,0.45,11.6,7,41.16121437,-7.645680841,,,,,,,
6230,White,5.7,0.25,0.32,12.2,0.041,43,127,0.99524,3.23,0.53,10.4,7,41.16121437,-7.645680841,,,,,,,
6231,White,6.6,0.21,0.39,2.3,0.041,31,102,0.99221,3.22,0.58,10.9,7,41.16121437,-7.645680841,,,,,,,
6232,White,6.3,0.3,0.91,8.2,0.034,50,199,0.99394,3.39,0.49,11.7,6,41.16121437,-7.645680841,,,,,,,
6233,White,6.2,0.28,0.41,5,0.043,50,188,0.99318,3.23,0.64,10.8,6,41.16121437,-7.645680841,,,,,,,
6234,White,5.8,0.29,0.38,10.7,0.038,49,136,0.99366,3.11,0.59,11.2,6,41.16121437,-7.645680841,,,,,,,
6235,White,5.8,0.345,0.15,10.8,0.033,26,120,0.99494,3.25,0.49,10,6,41.16121437,-7.645680841,,,,,,,
6236,White,6.5,0.51,0.25,1.7,0.048,39,177,0.99212,3.28,0.57,10.56666667,5,41.16121437,-7.645680841,,,,,,,
6237,White,6,0.24,0.41,1.3,0.036,42,118,0.99018,3.04,0.64,11.73333333,6,41.16121437,-7.645680841,,,,,,,
6238,White,6.5,0.51,0.25,1.7,0.048,39,177,0.99212,3.28,0.57,10.6,5,41.16121437,-7.645680841,,,,,,,
6239,White,6.9,0.54,0.26,12.7,0.049,59,195,0.99596,3.26,0.54,10.5,6,41.16121437,-7.645680841,,,,,,,
6240,White,6,0.24,0.41,1.3,0.036,42,118,0.99018,3.04,0.64,11.75,6,41.16121437,-7.645680841,,,,,,,
6241,White,6.6,0.26,0.36,1.2,0.035,43,126,0.99094,3.01,0.63,11.4,6,41.16121437,-7.645680841,,,,,,,
6242,White,5.7,0.24,0.3,1.3,0.03,25,98,0.98968,3.37,0.43,12.4,7,41.16121437,-7.645680841,,,,,,,
6243,White,6.5,0.21,0.35,5.7,0.043,47,197,0.99392,3.24,0.5,10.1,6,41.16121437,-7.645680841,,,,,,,
6244,White,6.8,0.29,0.22,3.4,0.035,40,122,0.99024,3.09,0.47,12.3,6,41.16121437,-7.645680841,,,,,,,
6245,White,5,0.24,0.34,1.1,0.034,49,158,0.98774,3.32,0.32,13.1,7,41.16121437,-7.645680841,,,,,,,
6246,White,5.9,0.18,0.28,1,0.037,24,88,0.99094,3.29,0.55,10.65,7,41.16121437,-7.645680841,,,,,,,
6247,White,5.8,0.26,0.29,1,0.042,35,101,0.99044,3.36,0.48,11.4,7,41.16121437,-7.645680841,,,,,,,
6248,White,6.7,0.61,0.21,1.65,0.117,40,240,0.9938,3.11,0.57,9.3,5,41.16121437,-7.645680841,,,,,,,
6249,White,5.7,0.695,0.06,6.8,0.042,9,84,0.99432,3.44,0.44,10.2,5,41.16121437,-7.645680841,,,,,,,
6250,White,5.6,0.695,0.06,6.8,0.042,9,84,0.99432,3.44,0.44,10.2,5,41.16121437,-7.645680841,,,,,,,
6251,White,5.7,0.39,0.25,4.9,0.033,49,113,0.98966,3.26,0.58,13.1,7,41.16121437,-7.645680841,,,,,,,
6252,White,6.1,0.38,0.47,1.4,0.051,59,210,0.99309,3.24,0.5,9.6,5,41.16121437,-7.645680841,,,,,,,
6253,White,6.3,0.36,0.28,2.5,0.035,18,73,0.98868,3.1,0.47,12.8,7,41.16121437,-7.645680841,,,,,,,
6254,White,6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.96666667,7,41.16121437,-7.645680841,,,,,,,
6255,White,6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.96666667,7,41.16121437,-7.645680841,,,,,,,
6256,White,6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.96666667,7,41.16121437,-7.645680841,,,,,,,
6257,White,6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,11,7,41.16121437,-7.645680841,,,,,,,
6258,White,7.1,0.43,0.25,2.8,0.036,43,132,0.98975,3.21,0.47,13.4,6,41.16121437,-7.645680841,,,,,,,
6259,White,6.6,0.25,0.25,1.3,0.04,28,85,0.98984,2.87,0.48,11.2,6,41.16121437,-7.645680841,,,,,,,
6260,White,6.6,0.33,0.41,2,0.027,14,79,0.99063,3.27,0.63,12.4,6,41.16121437,-7.645680841,,,,,,,
6261,White,8,0.23,0.41,1.1,0.048,35,150,0.99168,3.09,0.47,11.2,5,41.16121437,-7.645680841,,,,,,,
6262,White,7.3,0.17,0.36,8.2,0.028,44,111,0.99272,3.14,0.41,12.4,6,41.16121437,-7.645680841,,,,,,,
6263,White,6,0.17,0.33,6,0.036,30,111,0.99362,3.32,0.58,10.13333333,7,41.16121437,-7.645680841,,,,,,,
6264,White,6.1,0.16,0.34,6.1,0.034,31,114,0.99365,3.32,0.58,10.13333333,7,41.16121437,-7.645680841,,,,,,,
6265,White,7.3,0.17,0.36,8.2,0.028,44,111,0.99272,3.14,0.41,12.4,6,41.16121437,-7.645680841,,,,,,,
6266,White,6.4,0.31,0.53,8.8,0.057,36,221,0.99642,3.17,0.44,9.1,5,41.16121437,-7.645680841,,,,,,,
6267,White,6.1,0.16,0.34,6.1,0.034,31,114,0.99365,3.32,0.58,10.15,7,41.16121437,-7.645680841,,,,,,,
6268,White,6,0.17,0.33,6,0.036,30,111,0.99362,3.32,0.58,10.15,7,41.16121437,-7.645680841,,,,,,,
6269,White,5.9,0.44,0.33,1.2,0.049,12,117,0.99134,3.46,0.44,11.5,5,41.16121437,-7.645680841,,,,,,,
6270,White,6.6,0.285,0.49,11.4,0.035,57,137,0.99732,3.08,0.54,8.9,6,41.16121437,-7.645680841,,,,,,,
6271,White,4.9,0.335,0.14,1.3,0.036,69,168,0.99212,3.47,0.46,10.46666667,5,41.16121437,-7.645680841,,,,,,,
6272,White,4.9,0.335,0.14,1.3,0.036,69,168,0.99212,3.47,0.46,10.46666667,5,41.16121437,-7.645680841,,,,,,,
6273,White,6,0.28,0.52,6.2,0.028,37,104,0.99161,3.28,0.51,11.8,7,41.16121437,-7.645680841,,,,,,,
6274,White,5.8,0.35,0.29,3.2,0.034,41,151,0.9912,3.35,0.58,11.63333333,7,41.16121437,-7.645680841,,,,,,,
6275,White,5.7,0.21,0.37,4.5,0.04,58,140,0.99332,3.29,0.62,10.6,6,41.16121437,-7.645680841,,,,,,,
6276,White,6.5,0.25,0.32,9.9,0.045,41,128,0.99636,3.18,0.52,9.6,6,41.16121437,-7.645680841,,,,,,,
6277,White,6,0.28,0.52,6.2,0.028,37,104,0.99161,3.28,0.51,11.8,7,41.16121437,-7.645680841,,,,,,,
6278,White,6.6,0.285,0.49,11.4,0.035,57,137,0.99732,3.08,0.54,8.9,6,41.16121437,-7.645680841,,,,,,,
6279,White,4.7,0.335,0.14,1.3,0.036,69,168,0.99212,3.47,0.46,10.5,5,41.16121437,-7.645680841,,,,,,,
6280,White,6.8,0.63,0.04,1.3,0.058,25,133,0.99271,3.17,0.39,10.2,4,41.16121437,-7.645680841,,,,,,,
6281,White,5.6,0.27,0.37,0.9,0.025,11,49,0.98845,3.29,0.33,13.1,6,41.16121437,-7.645680841,,,,,,,
6282,White,6.8,0.32,0.33,0.7,0.027,15,66,0.9899,3.11,0.31,11.8,6,41.16121437,-7.645680841,,,,,,,
6283,White,6.5,0.33,0.32,1,0.041,39,120,0.99004,3.06,0.37,12.2,6,41.16121437,-7.645680841,,,,,,,
6284,White,6,0.24,0.34,1,0.036,52,184,0.99097,3.44,0.44,11.45,6,41.16121437,-7.645680841,,,,,,,
6285,White,7.2,0.26,0.32,10.4,0.062,23,114,0.9966,3.23,0.49,10.5,5,41.16121437,-7.645680841,,,,,,,
6286,White,6.8,0.63,0.04,1.3,0.058,25,133,0.99271,3.17,0.39,10.2,4,41.16121437,-7.645680841,,,,,,,
6287,White,6.7,0.16,0.32,12.5,0.035,18,156,0.99666,2.88,0.36,9,6,41.16121437,-7.645680841,,,,,,,
6288,White,6.7,0.16,0.32,12.5,0.035,18,156,0.99666,2.88,0.36,9,6,41.16121437,-7.645680841,,,,,,,
6289,White,6.7,0.16,0.32,12.5,0.035,18,156,0.99666,2.88,0.36,9,6,41.16121437,-7.645680841,,,,,,,
6290,White,6.7,0.16,0.32,12.5,0.035,18,156,0.99666,2.88,0.36,9,6,41.16121437,-7.645680841,,,,,,,
6291,White,6.9,0.19,0.31,19.25,0.043,38,167,0.99954,2.93,0.52,9.1,7,41.16121437,-7.645680841,,,,,,,
6292,White,6,0.36,0.32,1.1,0.053,26,173,0.99414,3.38,0.54,8.8,5,41.16121437,-7.645680841,,,,,,,
6293,White,6.7,0.16,0.32,12.5,0.035,18,156,0.99666,2.88,0.36,9,6,41.16121437,-7.645680841,,,,,,,
6294,White,6.9,0.19,0.31,19.25,0.043,38,167,0.99954,2.93,0.52,9.1,7,41.16121437,-7.645680841,,,,,,,
6295,White,6.7,0.35,0.32,9,0.032,29,113,0.99188,3.13,0.65,12.9,7,41.16121437,-7.645680841,,,,,,,
6296,White,6.1,0.15,0.4,1.2,0.03,19,84,0.98926,3.19,0.96,13,6,41.16121437,-7.645680841,,,,,,,
6297,White,6.7,0.35,0.32,9,0.032,29,113,0.99188,3.13,0.65,12.9,7,41.16121437,-7.645680841,,,,,,,
6298,White,7,0.27,0.74,1.3,0.173,34,121,0.99334,3.04,0.46,9.2,6,41.16121437,-7.645680841,,,,,,,
6299,White,6.8,0.3,0.33,12.8,0.041,60,168,0.99659,3.1,0.56,9.8,5,41.16121437,-7.645680841,,,,,,,
6300,White,6.8,0.3,0.33,12.8,0.041,60,168,0.99659,3.1,0.56,9.8,5,41.16121437,-7.645680841,,,,,,,
6301,White,6.4,0.69,0.09,7.6,0.044,34,144,0.9948,3.26,0.38,10.1,6,41.16121437,-7.645680841,,,,,,,
6302,White,6.4,0.69,0.09,7.6,0.044,34,144,0.9948,3.26,0.38,10.1,6,41.16121437,-7.645680841,,,,,,,
6303,White,5.9,0.12,0.28,1.4,0.037,36,83,0.99074,3.33,0.42,10.9,7,41.16121437,-7.645680841,,,,,,,
6304,White,6.3,0.36,0.5,8.3,0.053,51,202,0.9955,3.2,0.51,9.6,6,41.16121437,-7.645680841,,,,,,,
6305,White,5.7,0.27,0.16,9,0.053,32,111,0.99474,3.36,0.37,10.4,6,41.16121437,-7.645680841,,,,,,,
6306,White,6.1,0.22,0.4,1.85,0.031,25,111,0.98966,3.03,0.3,11.8,7,41.16121437,-7.645680841,,,,,,,
6307,White,5.6,0.205,0.16,12.55,0.051,31,115,0.99564,3.4,0.38,10.8,6,41.16121437,-7.645680841,,,,,,,
6308,White,7.2,0.33,0.28,1.4,0.034,26,109,0.99246,3.28,0.57,10.6,6,41.16121437,-7.645680841,,,,,,,
6309,White,5.9,0.21,0.31,1.8,0.033,45,142,0.98984,3.35,0.5,12.7,6,41.16121437,-7.645680841,,,,,,,
6310,White,5.4,0.33,0.31,4,0.03,27,108,0.99031,3.3,0.43,12.2,7,41.16121437,-7.645680841,,,,,,,
6311,White,5.4,0.205,0.16,12.55,0.051,31,115,0.99564,3.4,0.38,10.8,6,41.16121437,-7.645680841,,,,,,,
6312,White,5.7,0.27,0.16,9,0.053,32,111,0.99474,3.36,0.37,10.4,6,41.16121437,-7.645680841,,,,,,,
6313,White,6.4,0.28,0.28,3,0.04,19,98,0.99216,3.25,0.47,11.1,6,41.16121437,-7.645680841,,,,,,,
6314,White,6.1,0.22,0.4,1.85,0.031,25,111,0.98966,3.03,0.3,11.8,7,41.16121437,-7.645680841,,,,,,,
6315,White,6.7,0.15,0.32,7.9,0.034,17,81,0.99512,3.29,0.31,10,6,41.16121437,-7.645680841,,,,,,,
6316,White,5.5,0.315,0.38,2.6,0.033,10,69,0.9909,3.12,0.59,10.8,6,41.16121437,-7.645680841,,,,,,,
6317,White,4.8,0.225,0.38,1.2,0.074,47,130,0.99132,3.31,0.4,10.3,6,41.16121437,-7.645680841,,,,,,,
6318,White,5.2,0.24,0.15,7.1,0.043,32,134,0.99378,3.24,0.48,9.9,6,41.16121437,-7.645680841,,,,,,,
6319,White,6.7,0.15,0.32,7.9,0.034,17,81,0.99512,3.29,0.31,10,6,41.16121437,-7.645680841,,,,,,,
6320,White,6.6,0.27,0.32,1.3,0.044,18,93,0.99044,3.11,0.56,12.25,5,41.16121437,-7.645680841,,,,,,,
6321,White,6.1,0.32,0.33,10.7,0.036,27,98,0.99521,3.34,0.52,10.2,6,41.16121437,-7.645680841,,,,,,,
6322,White,6,0.25,0.28,7.7,0.053,37,132,0.99489,3.06,0.5,9.4,6,41.16121437,-7.645680841,,,,,,,
6323,White,6.4,0.42,0.46,8.4,0.05,58,180,0.99495,3.18,0.46,9.7,6,41.16121437,-7.645680841,,,,,,,
6324,White,6.1,0.32,0.33,10.7,0.036,27,98,0.99521,3.34,0.52,10.2,6,41.16121437,-7.645680841,,,,,,,
6325,White,6.9,0.31,0.33,12.7,0.038,33,116,0.9954,3.04,0.65,10.4,6,41.16121437,-7.645680841,,,,,,,
6326,White,6.3,0.48,0.48,1.8,0.035,35,96,0.99121,3.49,0.74,12.2,6,41.16121437,-7.645680841,,,,,,,
6327,White,6,0.25,0.28,7.7,0.053,37,132,0.99489,3.06,0.5,9.4,6,41.16121437,-7.645680841,,,,,,,
6328,White,7.2,0.21,0.31,10.5,0.035,36,122,0.99478,3.12,0.4,10.6,6,41.16121437,-7.645680841,,,,,,,
6329,White,6.8,0.32,0.43,1.6,0.05,4,65,0.99346,3.27,0.47,10.7,5,41.16121437,-7.645680841,,,,,,,
6330,White,7.9,0.3,0.6,1.85,0.048,13,106,0.99331,3.24,0.49,11.85,5,41.16121437,-7.645680841,,,,,,,
6331,White,5.3,0.31,0.38,10.5,0.031,53,140,0.99321,3.34,0.46,11.7,6,41.16121437,-7.645680841,,,,,,,
6332,White,5.3,0.31,0.38,10.5,0.031,53,140,0.99321,3.34,0.46,11.7,6,41.16121437,-7.645680841,,,,,,,
6333,White,5.2,0.185,0.22,1,0.03,47,123,0.99218,3.55,0.44,10.15,6,41.16121437,-7.645680841,,,,,,,
6334,White,5.5,0.16,0.31,1.2,0.026,31,68,0.9898,3.33,0.44,11.63333333,6,41.16121437,-7.645680841,,,,,,,
6335,White,6,0.17,0.36,1.7,0.042,14,61,0.99144,3.22,0.54,10.8,6,41.16121437,-7.645680841,,,,,,,
6336,White,6,0.16,0.36,1.6,0.042,13,61,0.99143,3.22,0.54,10.8,6,41.16121437,-7.645680841,,,,,,,
6337,White,6.1,0.24,0.32,9,0.031,41,134,0.99234,3.25,0.26,12.3,7,41.16121437,-7.645680841,,,,,,,
6338,White,5.5,0.3,0.25,1.9,0.029,33,118,0.98972,3.36,0.66,12.5,6,41.16121437,-7.645680841,,,,,,,
6339,White,5.5,0.16,0.31,1.2,0.026,31,68,0.9898,3.33,0.44,11.65,6,41.16121437,-7.645680841,,,,,,,
6340,White,6,0.32,0.46,1.5,0.05,56,189,0.99308,3.24,0.49,9.6,5,41.16121437,-7.645680841,,,,,,,
6341,White,6.1,0.27,0.31,3.9,0.034,42,137,0.99218,3.24,0.46,10.9,6,41.16121437,-7.645680841,,,,,,,
6342,White,6,0.27,0.32,3.6,0.035,36,133,0.99215,3.23,0.46,10.8,6,41.16121437,-7.645680841,,,,,,,
6343,White,6,0.14,0.37,1.2,0.032,63,148,0.99185,3.32,0.44,11.2,5,41.16121437,-7.645680841,,,,,,,
6344,White,5,0.24,0.19,5,0.043,17,101,0.99438,3.67,0.57,10,5,41.16121437,-7.645680841,,,,,,,
6345,White,6.1,0.26,0.25,2.9,0.047,289,440,0.99314,3.44,0.64,10.5,3,41.16121437,-7.645680841,,,,,,,
6346,White,6.3,0.23,0.5,10.4,0.043,61,132,0.99542,2.86,0.46,9.1,6,41.16121437,-7.645680841,,,,,,,
6347,White,5.6,0.26,0.5,11.4,0.029,25,93,0.99428,3.23,0.49,10.5,6,41.16121437,-7.645680841,,,,,,,
6348,White,6.1,0.34,0.24,18.35,0.05,33,184,0.99943,3.12,0.61,9.3,5,41.16121437,-7.645680841,,,,,,,
6349,White,6.2,0.35,0.25,18.4,0.051,28,182,0.99946,3.13,0.62,9.3,6,41.16121437,-7.645680841,,,,,,,
6350,White,6,0.14,0.37,1.2,0.032,63,148,0.99185,3.32,0.44,11.2,5,41.16121437,-7.645680841,,,,,,,
6351,White,7.3,0.36,0.62,7.1,0.033,48,185,0.99472,3.14,0.62,10.6,6,41.16121437,-7.645680841,,,,,,,
6352,White,5.1,0.25,0.36,1.3,0.035,40,78,0.9891,3.23,0.64,12.1,7,41.16121437,-7.645680841,,,,,,,
6353,White,5.5,0.16,0.26,1.5,0.032,35,100,0.99076,3.43,0.77,12,6,41.16121437,-7.645680841,,,,,,,
6354,White,6.4,0.19,0.35,10.2,0.043,40,106,0.99632,3.16,0.5,9.7,6,41.16121437,-7.645680841,,,,,,,
6355,White,6.6,0.29,0.73,2.2,0.027,21,92,0.99,3.12,0.48,12.4,6,41.16121437,-7.645680841,,,,,,,
6356,White,6,0.38,0.26,3.5,0.035,38,111,0.98872,3.18,0.47,13.6,7,41.16121437,-7.645680841,,,,,,,
6357,White,6,0.38,0.26,3.5,0.035,38,111,0.98872,3.18,0.47,13.6,7,41.16121437,-7.645680841,,,,,,,
6358,White,6.5,0.2,0.35,3.9,0.04,27,140,0.99102,2.98,0.53,11.8,6,41.16121437,-7.645680841,,,,,,,
6359,White,6.6,0.17,0.26,7.4,0.052,45,128,0.99388,3.16,0.37,10,6,41.16121437,-7.645680841,,,,,,,
6360,White,6.6,0.17,0.26,7.4,0.052,45,128,0.99388,3.16,0.37,10,6,41.16121437,-7.645680841,,,,,,,
6361,White,6.2,0.15,0.27,11,0.035,46,116,0.99602,3.12,0.38,9.1,6,41.16121437,-7.645680841,,,,,,,
6362,White,5.9,0.48,0.3,1.5,0.037,19,78,0.99057,3.47,0.42,11.9,7,41.16121437,-7.645680841,,,,,,,
6363,White,5.3,0.4,0.25,3.9,0.031,45,130,0.99072,3.31,0.58,11.75,7,41.16121437,-7.645680841,,,,,,,
6364,White,5.9,0.26,0.29,5.4,0.046,34,116,0.99224,3.24,0.41,11.4,6,41.16121437,-7.645680841,,,,,,,
6365,White,5.2,0.3,0.34,1.5,0.038,18,96,0.98942,3.56,0.48,13,8,41.16121437,-7.645680841,,,,,,,
6366,White,6.4,0.32,0.25,5,0.055,28,138,0.99171,3.27,0.5,12.4,8,41.16121437,-7.645680841,,,,,,,
6367,White,6.6,0.19,0.25,1.2,0.052,34,181,0.99352,3.3,0.42,9.4,7,41.16121437,-7.645680841,,,,,,,
6368,White,6.8,0.27,0.3,13,0.047,69,160,0.99705,3.16,0.5,9.6,6,41.16121437,-7.645680841,,,,,,,
6369,White,6.8,0.27,0.3,13,0.047,69,160,0.99705,3.16,0.5,9.6,6,41.16121437,-7.645680841,,,,,,,
6370,White,6.8,0.27,0.3,13,0.047,69,160,0.99705,3.16,0.5,9.6,6,41.16121437,-7.645680841,,,,,,,
6371,White,6.8,0.27,0.3,13,0.047,69,160,0.99705,3.16,0.5,9.6,6,41.16121437,-7.645680841,,,,,,,
6372,White,6.4,0.28,0.45,8.6,0.057,47,223,0.99654,3.16,0.51,9.1,5,41.16121437,-7.645680841,,,,,,,
6373,White,5.2,0.21,0.31,1.7,0.048,17,61,0.98953,3.24,0.37,12,7,41.16121437,-7.645680841,,,,,,,
6374,White,7.1,0.24,0.34,1.2,0.045,6,132,0.99132,3.16,0.46,11.2,4,41.16121437,-7.645680841,,,,,,,
6375,White,5,0.27,0.4,1.2,0.076,42,124,0.99204,3.32,0.47,10.1,6,41.16121437,-7.645680841,,,,,,,
6376,White,5.8,0.27,0.4,1.2,0.076,47,130,0.99185,3.13,0.45,10.3,6,41.16121437,-7.645680841,,,,,,,
6377,White,5.9,0.27,0.32,2,0.034,31,102,0.98952,3.16,0.56,12.3,6,41.16121437,-7.645680841,,,,,,,
6378,White,5.8,0.315,0.19,19.4,0.031,28,106,0.99704,2.97,0.4,10.55,6,41.16121437,-7.645680841,,,,,,,
6379,White,6,0.59,0,0.8,0.037,30,95,0.99032,3.1,0.4,10.9,4,41.16121437,-7.645680841,,,,,,,
6380,White,5.8,0.3,0.09,6.3,0.042,36,138,0.99382,3.15,0.48,9.7,5,41.16121437,-7.645680841,,,,,,,
6381,White,5.6,0.3,0.1,6.4,0.043,34,142,0.99382,3.14,0.48,9.8,5,41.16121437,-7.645680841,,,,,,,
6382,White,6.7,0.3,0.5,12.1,0.045,38,127,0.9974,3.04,0.53,8.9,6,41.16121437,-7.645680841,,,,,,,
6383,White,6.7,0.3,0.5,12.1,0.045,38,127,0.9974,3.04,0.53,8.9,6,41.16121437,-7.645680841,,,,,,,
6384,White,6.4,0.31,0.31,12.9,0.045,55,161,0.99546,3.02,0.59,10.2,5,41.16121437,-7.645680841,,,,,,,
6385,White,6.9,0.25,0.29,2.4,0.038,28,76,0.99088,3.01,0.36,11.7,7,41.16121437,-7.645680841,,,,,,,
6386,White,4.4,0.32,0.39,4.3,0.03,31,127,0.98904,3.46,0.36,12.8,8,41.16121437,-7.645680841,,,,,,,
6387,White,3.9,0.225,0.4,4.2,0.03,29,118,0.989,3.57,0.36,12.8,8,41.16121437,-7.645680841,,,,,,,
6388,White,6.4,0.31,0.31,12.9,0.045,55,161,0.99546,3.02,0.59,10.2,5,41.16121437,-7.645680841,,,,,,,
6389,White,5.5,0.62,0.33,1.7,0.037,24,118,0.98758,3.15,0.39,13.55,6,41.16121437,-7.645680841,,,,,,,
6390,White,6.2,0.3,0.42,2.2,0.036,28,128,0.9901,3.13,0.38,11.6,6,41.16121437,-7.645680841,,,,,,,
6391,White,6.7,0.3,0.5,12.1,0.045,38,127,0.9974,3.04,0.53,8.9,6,41.16121437,-7.645680841,,,,,,,
6392,White,4.7,0.785,0,3.4,0.036,23,134,0.98981,3.53,0.92,13.8,6,41.16121437,-7.645680841,,,,,,,
6393,White,6,0.31,0.32,7.4,0.175,47,159,0.9952,3.19,0.5,9.4,6,41.16121437,-7.645680841,,,,,,,
6394,White,6,0.32,0.3,7.3,0.174,46,159,0.99519,3.18,0.49,9.4,5,41.16121437,-7.645680841,,,,,,,
6395,White,6.4,0.105,0.29,1.1,0.035,44,140,0.99142,3.17,0.55,10.7,7,41.16121437,-7.645680841,,,,,,,
